Date,NDVI,Field_ID,Location
2023-01-11,0.17449391206703557,field_a,Unknown
2023-01-11,0.4675542228275869,field_g,Unknown
2023-01-11,0.38426353576910915,field_h,Unknown
2023-01-11,0.46946663532205735,field_j,Unknown
2023-01-11,0.21533170524055348,field_e,Unknown
2023-01-11,0.5025888767732242,field_m,Unknown
2023-01-11,0.4691435354350527,field_b,Unknown
2023-01-11,0.2159547801066193,field_d,Unknown
2023-01-11,0.5527103908598598,field_c,Unknown
2023-01-11,0.43677974732788316,field_l,Unknown
2023-01-11,0.3857998992518384,field_k,Unknown
2023-01-11,0.23354611095737654,field_i,Unknown
2023-01-11,0.17722229622199556,field_f,Unknown
2023-02-25,0.6411583784619965,field_i,Unknown
2023-02-25,0.2125927160402664,field_a,Unknown
2023-02-25,0.4752605542747584,field_h,Unknown
2023-02-25,0.4919782386172992,field_j,Unknown
2023-02-25,0.20388443502631975,field_e,Unknown
2023-02-25,0.45770671918842337,field_m,Unknown
2023-02-25,0.5928577715366518,field_b,Unknown
2023-02-25,0.5794879627084029,field_k,Unknown
2023-02-25,0.1888095144830242,field_d,Unknown
2023-02-25,0.6106284350460006,field_g,Unknown
2023-02-25,0.5304575180346739,field_l,Unknown
2023-02-25,0.2310509612933715,field_f,Unknown
2023-02-25,0.6602519647748331,field_c,Unknown
2023-03-17,0.47657993031183227,field_m,Unknown
2023-03-17,0.5990097867903476,field_i,Unknown
2023-03-17,0.4673510951710126,field_h,Unknown
2023-03-17,0.20014414691380183,field_f,Unknown
2023-03-17,0.25934459227423556,field_e,Unknown
2023-03-17,0.23095055335002954,field_l,Unknown
2023-03-17,0.6822652199922559,field_c,Unknown
2023-03-17,0.43170468632701675,field_g,Unknown
2023-03-17,0.47877959492853767,field_j,Unknown
2023-03-17,0.21558076771403914,field_d,Unknown
2023-03-17,0.633786599551058,field_b,Unknown
2023-03-17,0.5277363842409026,field_k,Unknown
2023-03-17,0.2608074539361176,field_a,Unknown
2023-04-21,0.41250531709234894,field_a,Unknown
2023-04-21,0.26469153583381855,field_j,Unknown
2023-04-21,0.27103426445360973,field_l,Unknown
2023-04-21,0.3555767908232094,field_b,Unknown
2023-04-21,0.37934214004058275,field_i,Unknown
2023-04-21,0.28966323860889065,field_m,Unknown
2023-04-21,0.16927110557005426,field_f,Unknown
2023-04-21,0.31395452666772405,field_k,Unknown
2023-04-21,0.3011226907665415,field_c,Unknown
2023-04-21,0.27209503382509015,field_g,Unknown
2023-04-21,0.19902770959371507,field_d,Unknown
2023-04-21,0.19507370902048846,field_e,Unknown
2023-04-21,0.2900644511158787,field_h,Unknown
2023-05-06,0.23602500390621436,field_l,Unknown
2023-05-06,0.17897748282394663,field_e,Unknown
2023-05-06,0.20470328129281745,field_j,Unknown
2023-05-06,0.2976199162182247,field_b,Unknown
2023-05-06,0.2491152729712729,field_m,Unknown
2023-05-06,0.22341025105133924,field_c,Unknown
2023-05-06,0.24928601798016328,field_h,Unknown
2023-05-06,0.1505958766466265,field_f,Unknown
2023-05-06,0.3307380134153494,field_i,Unknown
2023-05-06,0.32224191537997504,field_a,Unknown
2023-05-06,0.18301097495106391,field_d,Unknown
2023-05-06,0.2737933509519985,field_k,Unknown
2023-05-06,0.24478290864671073,field_g,Unknown
2023-05-11,0.25424052101326544,field_g,Unknown
2023-05-11,0.31820108230357125,field_a,Unknown
2023-05-11,0.16066053722911464,field_f,Unknown
2023-05-11,0.3402496453136936,field_i,Unknown
2023-05-11,0.23356103977959677,field_l,Unknown
2023-05-11,0.22150769688896357,field_c,Unknown
2023-05-11,0.2930961247080757,field_b,Unknown
2023-05-11,0.1811591238688802,field_d,Unknown
2023-05-11,0.24130480673374347,field_m,Unknown
2023-05-11,0.1852642612923627,field_e,Unknown
2023-05-11,0.1816036366116246,field_j,Unknown
2023-05-11,0.2788528138452173,field_k,Unknown
2023-05-11,0.24968516099409485,field_h,Unknown
2023-05-26,0.1897923895682623,field_e,Unknown
2023-05-26,0.2850568233149792,field_h,Unknown
2023-05-26,0.23609842479759346,field_c,Unknown
2023-05-26,0.31025445331077234,field_i,Unknown
2023-05-26,0.18878080758113913,field_b,Unknown
2023-05-26,0.20250552045043835,field_d,Unknown
2023-05-26,0.11128259394235805,field_f,Unknown
2023-05-26,0.1920079500365365,field_a,Unknown
2023-05-26,0.18323613754149876,field_j,Unknown
2023-05-26,0.2327692947673645,field_m,Unknown
2023-05-26,0.25876474862852133,field_g,Unknown
2023-05-26,0.29458714781422374,field_k,Unknown
2023-05-26,0.2239570099519975,field_l,Unknown
2023-06-05,0.26666699729406923,field_k,Unknown
2023-06-05,0.26573222582927064,field_h,Unknown
2023-06-05,0.1850741910122072,field_c,Unknown
2023-06-05,0.18783840398323862,field_b,Unknown
2023-06-05,0.17032753663742917,field_d,Unknown
2023-06-05,0.17673035513768168,field_e,Unknown
2023-06-05,0.20575696101352017,field_l,Unknown
2023-06-05,0.2877030638713423,field_i,Unknown
2023-06-05,0.1546357617494549,field_f,Unknown
2023-06-05,0.18992939557397373,field_a,Unknown
2023-06-05,0.23955975946425956,field_g,Unknown
2023-06-05,0.17336904571823983,field_j,Unknown
2023-06-05,0.20947454543532995,field_m,Unknown
2023-06-10,0.17755398005812634,field_d,Unknown
2023-06-10,0.21072243007849698,field_l,Unknown
2023-06-10,0.2808299374282942,field_i,Unknown
2023-06-10,0.1781087670025071,field_f,Unknown
2023-06-10,0.24617095354148177,field_g,Unknown
2023-06-10,0.2733495326663714,field_h,Unknown
2023-06-10,0.20195672232877285,field_a,Unknown
2023-06-10,0.2696903315516078,field_k,Unknown
2023-06-10,0.21214751775409035,field_m,Unknown
2023-06-10,0.19700110390567444,field_b,Unknown
2023-06-10,0.17747517730496426,field_j,Unknown
2023-06-10,0.18760983648215193,field_c,Unknown
2023-06-10,0.18294172086682012,field_e,Unknown
2023-06-15,0.2133026165584353,field_m,Unknown
2023-06-15,0.20430178534523782,field_a,Unknown
2023-06-15,0.19420435561586916,field_f,Unknown
2023-06-15,0.2530120067806456,field_g,Unknown
2023-06-15,0.28794592553825427,field_i,Unknown
2023-06-15,0.22217147111487887,field_l,Unknown
2023-06-15,0.17946043432880981,field_d,Unknown
2023-06-15,0.1939232644285309,field_b,Unknown
2023-06-15,0.2719741900742478,field_h,Unknown
2023-06-15,0.19391986909776324,field_e,Unknown
2023-06-15,0.19069217135899116,field_j,Unknown
2023-06-15,0.2687228603419084,field_k,Unknown
2023-06-15,0.2055589577046398,field_c,Unknown
2023-06-20,0.20505296198863046,field_l,Unknown
2023-06-20,0.23577490656739047,field_h,Unknown
2023-06-20,0.18565280542325674,field_d,Unknown
2023-06-20,0.18229379362910192,field_c,Unknown
2023-06-20,0.18599242200752453,field_e,Unknown
2023-06-20,0.2666522518932989,field_i,Unknown
2023-06-20,0.24041370398258927,field_k,Unknown
2023-06-20,0.1901804730054854,field_b,Unknown
2023-06-20,0.20809150299589962,field_a,Unknown
2023-06-20,0.1738644524589767,field_j,Unknown
2023-06-20,0.23793369176332752,field_g,Unknown
2023-06-20,0.17745217169727703,field_f,Unknown
2023-06-20,0.19319549568022049,field_m,Unknown
2023-06-25,0.18719049644827365,field_f,Unknown
2023-06-25,0.21637379847536967,field_a,Unknown
2023-06-25,0.2614303806458663,field_i,Unknown
2023-06-25,0.22788782846580433,field_g,Unknown
2023-06-25,0.19816700669460216,field_l,Unknown
2023-06-25,0.17904605366352214,field_j,Unknown
2023-06-25,0.1826910170957009,field_m,Unknown
2023-06-25,0.2261262255339228,field_k,Unknown
2023-06-25,0.1850518575356168,field_c,Unknown
2023-06-25,0.19157502788921799,field_e,Unknown
2023-06-25,0.18219812866202362,field_d,Unknown
2023-06-25,0.2241220132518728,field_h,Unknown
2023-06-25,0.17876278949704616,field_b,Unknown
2023-06-30,0.19830114571550353,field_f,Unknown
2023-06-30,0.23529191508714928,field_a,Unknown
2023-06-30,0.2279208805717884,field_h,Unknown
2023-06-30,0.1900725008760913,field_j,Unknown
2023-06-30,0.2334779613630359,field_k,Unknown
2023-06-30,0.20982655832073985,field_e,Unknown
2023-06-30,0.2041085314709083,field_l,Unknown
2023-06-30,0.26828591799677537,field_i,Unknown
2023-06-30,0.19331026853202884,field_m,Unknown
2023-06-30,0.16450546766203925,field_d,Unknown
2023-06-30,0.24144469329549725,field_g,Unknown
2023-06-30,0.20490363258059016,field_c,Unknown
2023-06-30,0.18321019019773052,field_b,Unknown
2023-07-30,0.2076118848353391,field_g,Unknown
2023-07-30,0.17347229117567053,field_j,Unknown
2023-07-30,0.18452656399298106,field_c,Unknown
2023-07-30,0.1636464151061985,field_m,Unknown
2023-07-30,0.20516489092111537,field_a,Unknown
2023-07-30,0.20237082030622747,field_k,Unknown
2023-07-30,0.1496162221929901,field_e,Unknown
2023-07-30,0.20430154903488598,field_i,Unknown
2023-07-30,0.17582132887788268,field_l,Unknown
2023-07-30,0.18538438850644487,field_d,Unknown
2023-07-30,0.18056704699971524,field_h,Unknown
2023-07-30,0.16887102597680131,field_b,Unknown
2023-07-30,0.1909910781623924,field_f,Unknown
2023-08-14,0.15534323625752183,field_j,Unknown
2023-08-14,0.18909656199729855,field_k,Unknown
2023-08-14,0.1612074426646291,field_l,Unknown
2023-08-14,0.16863575746151402,field_e,Unknown
2023-08-14,0.17009425527958533,field_c,Unknown
2023-08-14,0.1776726528391115,field_d,Unknown
